# lat,lng,id,name,building_type,type,url,page_type
# santa_maria_del_cedro -- restaurants
39.734707,15.809571,ov_matucafe_restaurant_39.7347_15.8096,matucafe_restaurant,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/matucaferestaurant_39.7347_15.8096.json,custom
39.744293,15.805850,ov_lido_letizia___ristorante_39.7443_15.8058,Lido Letizia - Ristorante,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/lido_letizia_-_ristorante_39.7443_15.8058.json,custom
39.753027,15.804864,ov_ristorante_pizzeria_friggitoria_mary_39.7530_15.8049,Ristorante Pizzeria Friggitoria Mary,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/ristorante_pizzeria_friggitoria_mary_39.7530_15.8049.json,custom
39.755186,15.804756,ov_ristorante_e_bistrot_civico_213_39.7552_15.8048,Ristorante e Bistrot Civico 213,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/ristorante_e_bistrot_civico_213_39.7552_15.8048.json,custom
39.754243,15.808079,ov_pescheria_friggitoria_la_perla_39.7542_15.8081,Pescheria friggitoria la perla,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/pescheria_friggitoria_la_perla_39.7542_15.8081.json,custom
39.750849,15.805770,ov_ristorante_pizzeria_addur_i_mari_39.7508_15.8058,Ristorante pizzeria addur i’mari,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/ristorante_pizzeria_addur_imari_39.7508_15.8058.json,custom
39.750829,15.805747,ov_400_gradi_pizzeria_contemporanea_39.7508_15.8057,400 GRADI pizzeria contemporanea,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/400_gradi_pizzeria_contemporanea_39.7508_15.8057.json,custom
39.748741,15.806050,ov_old_ranch_39.7487_15.8061,Old Ranch,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/old_ranch_39.7487_15.8061.json,custom
39.748852,15.806351,ov_miami_s_pub_39.7489_15.8064,Miami's Pub,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/miamis_pub_39.7489_15.8064.json,custom
39.747487,15.836768,ov_vecchio_casale_39.7475_15.8368,Vecchio Casale,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/vecchio_casale_39.7475_15.8368.json,custom
39.746121,15.837406,ov_giagua_39.7461_15.8374,Giagua,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/giagua_39.7461_15.8374.json,custom
39.759901,15.838129,ov_sarubbi_delizie_per_il_palato_39.7599_15.8381,Sarubbi Delizie per il Palato,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/sarubbi_delizie_per_il_palato_39.7599_15.8381.json,custom
39.765769,15.824283,ov_non_solo_pasta_39.7658_15.8243,Non Solo Pasta,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/non_solo_pasta_39.7658_15.8243.json,custom
39.765995,15.824783,ov_pizzeria_movida_39.7660_15.8248,Pizzeria Movida,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/pizzeria_movida_39.7660_15.8248.json,custom
39.762700,15.825482,ov_lago_la_moretta_39.7627_15.8255,Lago La Moretta,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/lago_la_moretta_39.7627_15.8255.json,custom
39.767958,15.820008,ov_altamarea_ristorante_pizzeria_39.7680_15.8200,Altamarea Ristorante Pizzeria,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/altamarea_ristorante_pizzeria_39.7680_15.8200.json,custom
39.761273,15.811707,ov_fiumara_39.7613_15.8117,Fiumara,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/fiumara_39.7613_15.8117.json,custom
39.761525,15.807526,ov_pizzeria_la_lanterna_39.7615_15.8075,Pizzeria La Lanterna,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/pizzeria_la_lanterna_39.7615_15.8075.json,custom
39.760996,15.802096,ov_mascalzone_latino_39.7610_15.8021,Mascalzone Latino,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/calabria/santa_maria_del_cedro/pages/mascalzone_latino_39.7610_15.8021.json,custom
