# lat,lng,id,name,building_type,type,url,page_type
# francavilla_al_mare -- gyms.csv
42.442021,14.250853,ov_tanjo_asd_42.4420_14.2509,Tanjo asd,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/tanjo_asd_42.4420_14.2509.json,custom
42.433987,14.260743,ov_artistica_francavilla_42.4340_14.2607,Artistica Francavilla,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/artistica_francavilla_42.4340_14.2607.json,custom
42.428831,14.271508,ov_anytime_fitness_42.4288_14.2715,Anytime Fitness,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/anytime_fitness_42.4288_14.2715.json,custom
42.398324,14.304398,ov_yogananda_srf_italia_42.3983_14.3044,Yogananda-SRF-Italia,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/yogananda-srf-italia_42.3983_14.3044.json,custom
42.395660,14.324000,ov_lab_360_fitness_center_42.3957_14.3240,LAB 360 Fitness Center,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/lab_360_fitness_center_42.3957_14.3240.json,custom
42.403261,14.318052,ov_palestra_majestic_42.4033_14.3181,Palestra Majestic,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/palestra_majestic_42.4033_14.3181.json,custom
42.403100,14.317920,ov_majestic_health_club_42.4031_14.3179,Majestic Health Club,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/majestic_health_club_42.4031_14.3179.json,custom
42.414238,14.296198,ov_villaggio_tikitaka_42.4142_14.2962,Villaggio Tikitaka,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/villaggio_tikitaka_42.4142_14.2962.json,custom
42.410367,14.304221,ov_asd_ritmo_latino_42.4104_14.3042,Asd Ritmo Latino,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/asd_ritmo_latino_42.4104_14.3042.json,custom
42.416345,14.298729,ov_h2o_scubalibre_42.4163_14.2987,H2O ScubaLibre,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/h2o_scubalibre_42.4163_14.2987.json,custom
42.425599,14.277253,ov_gym_new_dragonda_42.4256_14.2773,Gym New Dragonda,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/gym_new_dragonda_42.4256_14.2773.json,custom
42.425608,14.268721,ov_feel_good_a_s_d__42.4256_14.2687,FEEL GOOD a.s.d.,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/feel_good_asd_42.4256_14.2687.json,custom
42.425641,14.268435,ov_alma_dance_asd_42.4256_14.2684,Alma Dance Asd,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/alma_dance_asd_42.4256_14.2684.json,custom
42.422796,14.268707,ov_new_step_scuola_d_arte_42.4228_14.2687,New Step Scuola d'Arte,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/new_step_scuola_darte_42.4228_14.2687.json,custom
42.422732,14.268631,ov_fit_elit_42.4227_14.2686,Fit Elit,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/fit_elit_42.4227_14.2686.json,custom
42.421735,14.278526,ov_palestra_comunale_valle_anzuca_42.4217_14.2785,Palestra Comunale Valle Anzuca,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/palestra_comunale_valle_anzuca_42.4217_14.2785.json,custom
42.421986,14.278370,ov_edartstudio_asd_42.4220_14.2784,EdartStudio ASD,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/edartstudio_asd_42.4220_14.2784.json,custom
42.422301,14.275325,ov_on_fit_centro_sportivo_asd_42.4223_14.2753,On Fit Centro Sportivo ASD,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/on_fit_centro_sportivo_asd_42.4223_14.2753.json,custom
42.420687,14.277153,ov_antistadio_francavilla_42.4207_14.2772,Antistadio Francavilla,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/antistadio_francavilla_42.4207_14.2772.json,custom
42.421010,14.274354,ov_tikitaka_village_42.4210_14.2744,Tikitaka Village,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/tikitaka_village_42.4210_14.2744.json,custom
42.424620,14.264150,ov_aikido_club_francavilla_42.4246_14.2642,Aikido Club Francavilla,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/aikido_club_francavilla_42.4246_14.2642.json,custom
42.424296,14.246306,ov_centro_equestre_new_lord_mario_42.4243_14.2463,Centro Equestre New Lord Mario,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/centro_equestre_new_lord_mario_42.4243_14.2463.json,custom
42.421495,14.242584,ov_mg_jumping_stables_42.4215_14.2426,MG Jumping Stables,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/mg_jumping_stables_42.4215_14.2426.json,custom
42.419730,14.233040,ov_attitude_scuola_danza_42.4197_14.2330,Attitude Scuola Danza,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/abruzzo/francavilla_al_mare/pages/attitude_scuola_danza_42.4197_14.2330.json,custom
