# lat,lng,id,name,building_type,type,url,page_type
# pignola -- Tutti
40.561188,15.754562,ov_il_rifugio_del_pescatore_40.5612_15.7546,Il Rifugio del Pescatore,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/il_rifugio_del_pescatore_40.5612_15.7546.json,custom
40.564472,15.771228,ov_pasticceria_rosa_40.5645_15.7712,Pasticceria Rosa,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/pasticceria_rosa_40.5645_15.7712.json,custom
40.575250,15.768973,ov_rocco_e_i_suoi_fratelli_40.5752_15.7690,Rocco e i Suoi Fratelli,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/rocco_e_i_suoi_fratelli_40.5752_15.7690.json,custom
40.578150,15.764113,ov_ponte_delle_tavole_40.5782_15.7641,Ponte delle Tavole,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/ponte_delle_tavole_40.5782_15.7641.json,custom
40.580242,15.743566,ov_la_bussola_40.5802_15.7436,La Bussola,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/la_bussola_40.5802_15.7436.json,custom
40.596272,15.758190,ov_hurricane_wine___food_40.5963_15.7582,Hurricane Wine & Food,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/hurricane_wine_food_40.5963_15.7582.json,custom
40.596175,15.758103,ov_pizzeria_il_gazebo_40.5962_15.7581,Pizzeria Il Gazebo,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/pizzeria_il_gazebo_40.5962_15.7581.json,custom
40.602795,15.760109,ov_pizzeria_il_gazebo_40.6028_15.7601,Pizzeria Il Gazebo,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/pizzeria_il_gazebo_40.6028_15.7601.json,custom
40.582608,15.781957,ov_ristorante_pizzeria_le_fiamme_40.5826_15.7820,Ristorante Pizzeria Le Fiamme,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/ristorante_pizzeria_le_fiamme_40.5826_15.7820.json,custom
40.580680,15.817570,ov_la_vecchia_fattoria_40.5807_15.8176,La Vecchia Fattoria,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/la_vecchia_fattoria_40.5807_15.8176.json,custom
40.576326,15.779121,ov_le_fiamme_40.5763_15.7791,Le Fiamme,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/le_fiamme_40.5763_15.7791.json,custom
40.573252,15.786385,ov_pizzeria_fontana_vecchia_40.5733_15.7864,Pizzeria Fontana Vecchia,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/pizzeria_fontana_vecchia_40.5733_15.7864.json,custom
40.573620,15.785825,ov_botros_hanna_restaurant___lounge_bar_40.5736_15.7858,Botros Hanna Restaurant & Lounge Bar,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/botros_hanna_restaurant_lounge_bar_40.5736_15.7858.json,custom
40.571181,15.787021,ov_la_villa_resort_40.5712_15.7870,La Villa Resort,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/la_villa_resort_40.5712_15.7870.json,custom
40.538913,15.775594,ov_taverna_del_boscaiolo_arioso_40.5389_15.7756,Taverna Del Boscaiolo-Arioso,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/taverna_del_boscaiolo-arioso_40.5389_15.7756.json,custom
40.573208,15.780922,osm_elios_sala_ricevimenti_40.5732_15.7809,Elios Sala Ricevimenti,ristorante,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/elios_sala_ricevimenti_40.5732_15.7809.json,custom
40.578938,15.764734,osm_ponte_delle_tavole_40.5789_15.7647,Ponte delle Tavole,ristorante,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/ponte_delle_tavole_40.5789_15.7647.json,custom
40.580712,15.742002,ov_kursaal_40.5807_15.7420,Kursaal,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/kursaal_40.5807_15.7420.json,custom
40.574634,15.782662,ov_bar_bistr__da_marcella_40.5746_15.7827,Bar Bistrò da Marcella,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/bar_bistr_da_marcella_40.5746_15.7827.json,custom
40.574060,15.787401,ov_pignola_caffe_40.5741_15.7874,Pignola Caffe,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/pignola_caffe_40.5741_15.7874.json,custom
40.573755,15.786792,ov_bar_centrale_40.5738_15.7868,Bar Centrale,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/bar_centrale_40.5738_15.7868.json,custom
40.574248,15.784005,ov_pub_caf__la_terrazza_40.5742_15.7840,Pub Cafè La Terrazza,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/pub_caf_la_terrazza_40.5742_15.7840.json,custom
40.574190,15.784097,ov_bar_api_40.5742_15.7841,Bar Api,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/bar_api_40.5742_15.7841.json,custom
40.573778,15.785156,ov_bar_roxi_40.5738_15.7852,Bar Roxi,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/bar_roxi_40.5738_15.7852.json,custom
40.567994,15.781795,ov_rosso17_40.5680_15.7818,Rosso17,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/rosso17_40.5680_15.7818.json,custom
40.574872,15.784196,osm_bar_wake_up_40.5749_15.7842,Bar Wake Up,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/bar_wake_up_40.5749_15.7842.json,custom
40.578870,15.781195,osm_american_bar_40.5789_15.7812,American BAR,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/american_bar_40.5789_15.7812.json,custom
40.573395,15.785669,osm_cabina_fibra_ottica_tim_40.5734_15.7857,Cabina Fibra Ottica TIM,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/cabina_fibra_ottica_tim_40.5734_15.7857.json,custom
40.574010,15.787447,osm_cabina_fibra_ottica_tim_40.5740_15.7874,Cabina Fibra Ottica TIM,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/cabina_fibra_ottica_tim_40.5740_15.7874.json,custom
40.563299,15.768499,ov_maneggio_ferretti_40.5633_15.7685,Maneggio Ferretti,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/maneggio_ferretti_40.5633_15.7685.json,custom
40.598650,15.742590,ov_scialla_sul_lago_40.5986_15.7426,Scialla sul Lago,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/scialla_sul_lago_40.5986_15.7426.json,custom
40.573982,15.783860,ov_revaivol_club_40.5740_15.7839,Revaivol Club,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/pignola/pages/revaivol_club_40.5740_15.7839.json,custom
