# lat,lng,id,name,building_type,type,url,page_type
# Sammichele di Bari -- Tutti
40.892154,16.947463,ov_la_tradizione_macelleria_40.8922_16.9475,La Tradizione Macelleria,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/la_tradizione_macelleria_40.8922_16.9475.json,custom
40.892752,16.949568,ov_ristorante_il_girasole_40.8928_16.9496,Ristorante Il Girasole,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/ristorante_il_girasole_40.8928_16.9496.json,custom
40.889168,16.949391,ov_giro_di_pizza_40.8892_16.9494,Giro di pizza,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/giro_di_pizza_40.8892_16.9494.json,custom
40.889955,16.948967,ov_la_pignata_di_giuseppe_capocelli_braceri_40.8900_16.9490,La Pignata di Giuseppe Capocelli Braceria-Ristorante-Pizzeri,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/la_pignata_di_giuseppe_capocelli_braceri_40.8900_16.9490.json,custom
40.890288,16.948878,ov_la_tradizione_40.8903_16.9489,La Tradizione,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/la_tradizione_40.8903_16.9489.json,custom
40.888586,16.949371,ov_4_miglia_40.8886_16.9494,4 Miglia,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/4_miglia_40.8886_16.9494.json,custom
40.888413,16.948733,ov_macelleria_da_gerardo_40.8884_16.9487,Macelleria Da Gerardo,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/macelleria_da_gerardo_40.8884_16.9487.json,custom
40.888153,16.948504,ov_il_vignale_di_bonerba_40.8882_16.9485,Il Vignale di Bonerba,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/il_vignale_di_bonerba_40.8882_16.9485.json,custom
40.885828,16.947915,ov_ristobraceria_sant_agata_40.8858_16.9479,Ristobraceria Sant'Agata,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/ristobraceria_santagata_40.8858_16.9479.json,custom
40.886285,16.948095,ov_la_locanda_di_sabino_40.8863_16.9481,La Locanda di Sabino,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/la_locanda_di_sabino_40.8863_16.9481.json,custom
40.886776,16.948888,ov_ad_1805_40.8868_16.9489,AD 1805,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/ad_1805_40.8868_16.9489.json,custom
40.886771,16.949024,ov_white_house_40.8868_16.9490,White House,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/white_house_40.8868_16.9490.json,custom
40.883307,16.947850,ov_creperia_energy_40.8833_16.9478,Creperia Energy,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/creperia_energy_40.8833_16.9478.json,custom
40.884300,16.947408,ov_take_away_40.8843_16.9474,Take Away,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/take_away_40.8843_16.9474.json,custom
40.883680,16.948158,ov_il_casale_40.8837_16.9482,Il Casale,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/il_casale_40.8837_16.9482.json,custom
40.882327,16.948054,ov_l_arte_contadina_40.8823_16.9481,L'Arte Contadina,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/larte_contadina_40.8823_16.9481.json,custom
40.879787,16.944697,ov_casalegno_snc_di_fortunato_domenico_e_da_40.8798_16.9447,Casalegno SNC di Fortunato Domenico e Daddato Leonardo,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/casalegno_snc_di_fortunato_domenico_e_da_40.8798_16.9447.json,custom
40.888579,16.949509,osm_4_miglia_40.8886_16.9495,4 Miglia,ristorante,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/4_miglia_40.8886_16.9495.json,custom
40.892712,16.949588,osm_ristorante_girasole_40.8927_16.9496,Ristorante Girasole,ristorante,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/ristorante_girasole_40.8927_16.9496.json,custom
40.889929,16.950165,ov_white_cafe_40.8899_16.9502,White Cafe,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/white_cafe_40.8899_16.9502.json,custom
40.891198,16.946123,ov_tower_sammichele_40.8912_16.9461,Tower sammichele,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/tower_sammichele_40.8912_16.9461.json,custom
40.888317,16.949211,ov_doppio_senso_cafe_40.8883_16.9492,Doppio Senso Cafe,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/doppio_senso_cafe_40.8883_16.9492.json,custom
40.888002,16.949117,ov_central_bar_40.8880_16.9491,Central Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/central_bar_40.8880_16.9491.json,custom
40.887760,16.949192,ov_mokanero_40.8878_16.9492,Mokanero,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/mokanero_40.8878_16.9492.json,custom
40.887768,16.949420,ov_la_dolce_vita_40.8878_16.9494,La Dolce Vita,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/la_dolce_vita_40.8878_16.9494.json,custom
40.887181,16.948134,ov_caffetteria_800_40.8872_16.9481,Caffetteria 800,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/caffetteria_800_40.8872_16.9481.json,custom
40.885745,16.948086,ov_caffetteria_primavera_40.8857_16.9481,Caffetteria Primavera,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/caffetteria_primavera_40.8857_16.9481.json,custom
40.884893,16.947765,ov_florian_caffe_40.8849_16.9478,Florian Caffe,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/florian_caffe_40.8849_16.9478.json,custom
40.883099,16.947234,ov_sidney_snack_bar_40.8831_16.9472,Sidney Snack Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/sidney_snack_bar_40.8831_16.9472.json,custom
40.881069,16.946501,ov_lunch_caf__40.8811_16.9465,Lunch Cafè,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/lunch_caf_40.8811_16.9465.json,custom
40.891164,16.946154,osm_tower_bridge_cafe__di_lucarelli_nicola___40.8912_16.9462,Tower Bridge Cafe' Di Lucarelli Nicola & C. S.N.C.,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/tower_bridge_cafe_di_lucarelli_nicola_c__40.8912_16.9462.json,custom
40.883262,16.947953,osm_energy_40.8833_16.9480,Energy,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/energy_40.8833_16.9480.json,custom
40.886900,16.952791,ov_fitness_creation_2_0_40.8869_16.9528,Fitness Creation 2.0,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/fitness_creation_20_40.8869_16.9528.json,custom
40.886310,16.947300,ov_jclub_adp10_sammichele_di_bari_40.8863_16.9473,JClub ADP10 Sammichele di Bari,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/jclub_adp10_sammichele_di_bari_40.8863_16.9473.json,custom
40.888319,16.947501,ov_castello_caracciolo_40.8883_16.9475,Castello Caracciolo,MUSEUM,monumento,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/sammichele_di_bari/pages/castello_caracciolo_40.8883_16.9475.json,custom
